"Deaths by age and sex (Annual-Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Total Both Sexes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Total all ages","Neonatal","Post-neonatal","Infant","1-4 years","5-9 years","10-14 years","15-19 years","20-24 years","25-29 years","30-34 years","35-39 years","40-44 years","45-49 years","50-54 years","55-59 years","60-64 years","65-69 years","70-74 years","75-79 years","80-84 years","85-89 years","90-94 years","95-99 years","100 years and over","Less than 1 year","1 year","2 years","3 years","4 years","5 years","6 years","7 years","8 years","9 years","10 years","11 years","12 years","13 years","14 years","15 years","16 years","17 years","18 years","19 years","20 years","21 years","22 years","23 years","24 years","25 years","26 years","27 years","28 years","29 years","30 years","31 years","32 years","33 years","34 years","35 years","36 years","37 years","38 years","39 years","40 years","41 years","42 years","43 years","44 years","45 years","46 years","47 years","48 years","49 years","50 years","51 years","52 years","53 years","54 years","55 years","56 years","57 years","58 years","59 years","60 years","61 years","62 years","63 years","64 years","65 years","66 years","67 years","68 years","69 years","70 years","71 years","72 years","73 years","74 years","75 years","76 years","77 years","78 years","79 years","80 years","81 years","82 years","83 years","84 years","85 years","86 years","87 years","88 years","89 years","90 years","91 years","92 years","93 years","94 years","95 years","96 years","97 years","98 years","99 years","100 years and over","Median age at death"
1948,17286,0,0,1350,390,144,138,198,264,255,249,309,387,546,711,1050,1629,2181,2277,2211,1671,906,318,72,27,1350,201,87,51,51,54,27,27,24,15,27,24,24,30,27,30,36,36,54,42,57,48,66,42,54,51,57,48,57,42,45,42,60,48,51,57,69,57,60,72,60,66,96,81,78,84,96,102,135,126,141,99,156,141,177,159,210,192,243,249,276,255,312,381,402,438,393,432,453,468,453,405,459,483,474,447,486,423,471,381,405,339,372,282,276,228,228,162,177,111,90,72,66,54,39,21,21,12,12,6,27,67.4
1949,17580,0,0,1470,435,132,108,189,222,213,246,333,375,570,786,1011,1548,2148,2523,2211,1668,951,342,87,12,1470,210,102,75,42,39,30,21,27,15,18,24,21,21,21,18,39,42,33,54,33,48,45,42,54,45,42,45,39,42,42,48,48,57,54,69,66,48,75,75,75,69,84,87,63,120,87,93,138,129,150,126,171,147,192,135,198,204,237,234,297,261,300,327,363,450,372,387,468,468,513,414,528,546,522,456,465,405,447,438,363,339,324,354,291,249,225,183,144,144,108,69,78,63,27,30,18,15,12,9,12,67.9
1950,18084,879,483,1365,330,132,96,180,219,198,228,333,378,570,747,1074,1566,2241,2598,2373,1872,1080,381,105,15,1365,165,78,54,36,27,30,21,33,21,18,21,21,15,24,21,30,39,36,51,39,39,51,45,45,42,39,30,48,36,33,42,45,51,57,57,69,60,75,69,81,45,84,81,84,96,102,108,126,141,165,117,120,171,174,180,201,204,246,246,264,270,336,336,360,453,405,438,432,519,510,420,585,534,543,480,504,417,516,459,474,366,369,318,342,282,258,216,168,153,132,84,69,54,39,30,39,15,9,12,15,68.8
1951,18837,855,519,1374,327,132,87,159,216,225,234,309,417,591,804,1113,1650,2226,2727,2562,2019,1149,405,96,18,1374,162,69,60,36,39,33,24,15,21,24,18,12,18,15,33,21,27,36,42,51,33,45,42,48,48,42,39,45,51,48,48,39,57,45,54,57,57,72,69,63,87,87,90,87,96,105,129,117,150,150,147,159,162,186,177,210,207,243,276,279,261,363,369,378,423,417,426,471,489,567,525,552,549,534,576,546,465,483,492,438,432,405,384,360,318,279,222,183,147,114,105,90,51,39,42,15,18,12,9,21,69.1
1952,18897,846,630,1476,363,138,108,135,195,222,219,330,399,582,849,1047,1545,2229,2709,2685,2019,1191,354,87,15,1476,177,81,63,42,30,36,27,27,21,21,21,24,18,21,24,21,33,30,27,39,42,39,36,39,33,45,54,54,39,42,42,54,42,42,69,63,57,66,72,72,75,84,78,87,105,111,111,117,138,138,141,216,177,177,168,192,204,255,228,252,240,339,345,369,417,420,465,462,462,510,504,567,573,558,594,579,522,492,498,474,417,408,363,360,324,291,219,186,168,105,84,84,54,30,33,21,18,12,3,15,69.2
1953,18354,813,522,1335,330,123,111,144,201,189,213,255,432,627,801,1080,1485,2133,2688,2616,2037,1056,390,96,18,1335,135,84,69,39,27,21,18,33,24,21,27,24,15,24,24,27,21,39,36,45,33,36,45,45,33,30,39,36,48,54,33,54,48,27,42,39,42,63,72,75,72,96,90,99,111,105,123,135,153,123,108,198,183,189,150,195,231,267,237,240,228,318,324,375,405,363,414,453,492,507,450,543,600,585,561,564,507,525,462,447,390,420,420,360,267,258,219,162,147,135,75,75,60,42,33,30,15,9,9,15,69.4
1954,18876,810,495,1302,336,129,84,141,225,234,216,267,354,549,786,1077,1566,2112,2727,2853,2124,1266,411,102,15,1302,147,78,72,39,45,33,21,18,12,18,9,18,21,21,18,24,30,33,39,45,51,42,48,36,51,45,42,51,48,45,33,45,45,45,39,48,51,60,69,51,51,81,78,90,99,99,111,126,117,141,123,153,180,189,144,225,204,231,267,342,228,300,339,357,402,405,402,420,480,486,450,561,585,648,618,630,522,576,504,507,384,432,381,417,333,309,243,207,174,111,99,96,57,48,33,21,18,18,12,18,70.1
1955,19224,819,546,1365,318,132,99,153,189,183,195,285,366,594,870,1095,1452,2169,2745,3003,2196,1275,423,108,15,1365,153,75,54,39,30,30,33,18,21,24,15,18,18,27,21,33,30,36,30,36,36,36,45,36,33,36,42,39,33,42,36,33,36,45,57,51,51,54,72,66,63,78,75,81,108,108,126,114,138,138,165,174,174,216,234,201,198,222,243,249,255,297,288,357,408,381,432,492,459,504,498,561,570,612,648,615,579,603,555,519,420,426,393,441,345,276,249,210,192,150,90,57,75,48,33,30,21,15,12,18,70.3
1956,19695,795,516,1311,318,117,108,129,168,183,222,279,411,552,792,1146,1413,2133,2751,3138,2427,1494,474,114,12,1311,126,81,69,42,30,30,27,21,12,21,21,27,18,21,27,18,24,27,30,33,30,33,42,27,36,36,42,39,33,48,39,39,45,48,54,54,54,54,63,87,63,81,87,90,99,96,99,135,129,159,141,150,162,183,180,216,237,243,270,264,213,264,315,357,387,351,432,477,483,486,486,561,597,621,645,687,567,621,615,603,465,471,450,438,375,366,300,255,201,162,93,99,78,42,39,36,18,15,6,15,71.2
1957,20862,858,561,1419,291,138,108,168,186,186,234,270,381,636,831,1158,1560,2235,2937,3231,2628,1587,531,129,18,1419,132,72,54,33,39,27,30,18,27,21,15,27,21,24,33,24,39,42,33,45,30,36,36,36,36,42,36,39,36,48,42,48,42,57,51,57,51,60,48,69,66,78,84,84,117,123,138,117,141,135,144,195,180,177,192,243,231,240,249,285,264,297,366,348,405,393,450,453,534,543,519,600,621,654,606,711,633,663,618,627,534,513,486,468,423,372,360,228,204,156,129,117,69,60,48,30,30,12,12,18,71.2
1958,20301,885,534,1416,330,153,96,168,174,189,204,285,360,633,849,1128,1524,2022,2724,3231,2610,1491,591,111,15,1416,138,93,57,39,36,36,27,27,27,18,30,18,21,12,21,27,30,39,51,48,27,42,30,30,33,39,27,51,45,42,48,36,42,36,63,45,54,63,63,51,51,87,87,81,117,93,96,141,183,156,135,180,192,183,201,207,237,249,228,270,264,288,345,354,396,348,390,390,495,495,444,579,597,609,612,639,639,684,663,585,531,570,471,456,378,357,303,225,225,171,150,96,102,69,42,33,15,15,6,12,71.3
1959,21129,900,576,1476,327,120,93,144,180,174,216,285,369,651,828,1203,1593,2085,2805,3342,2796,1686,609,135,18,1476,162,60,57,42,24,24,21,30,18,18,15,18,18,18,24,18,27,48,30,36,33,39,33,39,30,33,36,36,39,45,36,36,51,51,33,54,63,72,63,69,51,72,81,105,111,108,129,141,165,138,141,156,189,204,192,231,210,258,312,264,273,330,345,381,408,384,402,426,465,486,492,555,606,666,672,666,612,711,684,636,525,585,558,489,438,390,348,279,228,183,138,135,87,69,45,39,27,12,15,15,71.7
1960,20892,933,486,1419,291,135,84,150,153,144,204,288,399,624,900,1230,1602,1989,2658,3315,2850,1695,621,132,15,1419,132,69,45,45,27,30,18,24,33,15,15,15,15,24,21,24,42,33,33,39,33,30,30,21,30,36,27,21,30,39,36,39,42,51,45,54,60,63,66,63,51,102,87,93,102,111,117,144,144,168,135,195,195,201,216,219,222,282,291,306,273,342,336,345,363,339,378,447,465,516,489,516,549,585,648,681,657,678,648,657,525,582,576,513,468,402,312,261,252,198,141,123,87,75,48,42,18,21,3,15,71.7
1961,21780,951,540,1488,294,108,105,153,168,162,195,309,390,657,945,1269,1722,2085,2784,3372,2940,1806,675,126,21,1491,138,66,51,39,33,21,24,21,18,18,18,27,15,24,27,30,27,30,36,30,39,30,42,33,24,33,24,42,39,36,33,36,42,45,51,54,63,57,84,72,51,75,84,111,108,117,114,150,168,159,174,186,219,207,237,246,237,267,279,342,336,303,354,387,369,360,426,468,468,450,519,552,615,651,669,720,603,711,666,663,600,570,573,528,468,459,348,279,252,201,183,135,87,66,48,36,24,9,12,21,71.7
1962,22080,825,507,1332,276,132,111,177,180,147,216,312,363,687,933,1236,1689,2109,2769,3420,3141,1965,717,153,18,1332,129,69,45,30,24,33,33,27,15,27,18,18,24,27,24,21,33,51,42,36,42,36,42,30,30,27,33,33,27,36,33,48,57,42,42,66,57,60,90,69,72,72,69,81,105,111,153,156,162,159,174,186,186,228,186,231,276,276,270,303,282,372,360,375,405,387,411,450,456,528,447,561,597,639,642,672,675,732,699,723,615,633,618,558,519,504,375,294,279,225,153,141,114,84,60,48,12,21,12,18,72.3
1963,22416,828,441,1269,273,126,96,174,189,156,198,270,429,684,957,1359,1710,2139,2838,3477,3165,2004,717,159,21,1269,138,66,30,36,27,24,27,30,15,21,18,21,18,21,33,27,48,36,33,42,39,45,33,30,27,30,30,33,33,24,24,51,42,57,51,51,48,45,72,84,87,96,78,84,117,129,129,165,150,147,159,207,219,225,234,231,297,291,303,273,288,375,387,387,447,372,417,435,471,495,489,582,669,606,714,681,639,744,702,723,582,678,621,558,519,444,411,360,273,204,162,156,120,75,66,33,30,18,15,24,72.3
1964,22860,774,420,1191,294,108,96,171,198,156,183,294,429,663,1008,1434,1815,2250,2703,3471,3294,2067,807,201,18,1194,126,78,57,36,33,27,21,18,9,18,12,21,24,21,27,30,39,39,39,45,33,45,39,39,27,33,33,33,27,30,33,27,54,39,42,51,57,63,81,81,78,84,96,93,87,114,141,150,171,171,183,204,219,231,246,270,270,321,324,336,288,330,429,432,441,399,447,480,486,504,447,492,597,663,681,681,651,732,732,657,624,699,648,669,483,492,423,375,297,255,162,168,132,90,69,57,27,24,24,21,72.4
1965,22977,729,444,1173,267,111,105,201,186,186,207,282,483,651,1050,1506,1935,2340,2694,3336,3099,2130,813,189,24,1173,114,60,54,42,21,27,21,24,18,15,21,18,24,30,30,33,39,51,42,42,39,36,39,33,36,30,42,36,45,48,30,36,51,39,42,63,54,63,63,75,78,84,123,126,111,111,123,135,168,210,189,192,234,228,234,300,291,309,372,405,324,387,408,417,507,381,480,444,531,540,459,507,555,630,669,642,624,669,735,642,606,612,594,648,594,471,429,345,291,261,171,159,111,114,69,42,30,27,21,24,71.6
1966,23778,675,387,1065,276,135,120,234,213,165,201,303,459,696,1038,1545,1989,2532,2874,3285,3258,2307,846,216,18,1065,108,72,57,42,36,24,30,21,21,18,27,27,21,27,27,39,54,66,51,48,48,33,42,39,42,36,21,30,36,45,30,42,39,48,54,57,51,81,60,75,81,99,102,102,129,114,126,144,183,165,183,210,240,237,270,291,282,321,381,375,369,396,396,450,537,510,438,543,510,534,522,582,585,651,639,708,624,615,696,738,603,600,639,678,594,576,438,372,324,258,207,162,126,93,63,60,48,30,15,18,71.7
1967,23007,684,420,1104,255,111,102,237,234,192,195,300,453,744,1131,1578,2007,2427,2595,3156,2979,2184,804,192,24,1101,93,57,60,45,30,21,24,15,21,27,9,21,21,24,30,39,51,48,69,60,51,42,42,36,36,48,39,30,36,33,33,39,39,51,57,57,54,63,72,84,81,90,90,111,120,135,168,147,174,189,177,249,264,255,267,294,315,336,363,351,363,453,414,429,507,444,519,483,474,483,456,549,567,543,603,657,573,660,660,687,543,612,570,570,525,501,465,354,336,267,180,153,117,90,87,36,39,21,12,21,70.9
1968,24465,738,426,1164,255,147,96,240,237,183,201,300,444,738,1047,1551,2097,2619,2928,3324,3237,2517,915,204,15,1164,102,57,54,45,33,33,30,30,21,21,24,12,21,18,42,39,54,51,54,60,60,48,33,36,21,42,45,36,39,39,36,36,42,48,45,60,51,72,72,69,78,90,102,102,132,135,144,165,159,147,183,204,228,285,246,291,306,318,393,360,384,429,465,462,486,441,558,627,510,564,525,609,594,636,591,675,669,711,678,675,585,675,660,639,594,558,528,447,396,285,210,189,138,96,66,51,42,33,15,12,71.7
1969,24159,675,381,1059,237,141,102,234,225,180,204,270,474,765,1014,1587,2085,2613,2925,3279,3264,2298,966,228,24,1059,96,60,42,42,36,36,24,24,24,12,21,24,21,21,24,39,51,69,45,57,48,45,42,30,36,33,45,36,30,30,42,36,39,54,42,39,54,63,75,75,90,108,99,102,132,138,144,180,174,156,168,207,216,264,285,315,276,363,342,366,408,417,456,438,513,480,465,576,582,573,531,612,600,609,675,648,594,654,705,678,666,639,642,633,555,537,438,399,372,270,222,213,165,93,75,66,42,33,12,24,71.6
1970,24840,642,399,1041,234,147,132,273,255,201,207,315,495,780,1029,1605,2175,2787,2988,3327,3168,2427,993,231,27,1041,114,54,36,30,33,36,36,21,18,24,21,36,27,24,33,39,66,60,72,48,72,54,39,42,45,42,36,36,42,36,36,51,39,48,48,51,57,72,84,81,96,102,96,120,147,141,153,156,186,159,183,204,228,258,273,309,303,366,351,423,390,426,459,480,519,543,501,540,684,621,525,588,624,624,690,693,630,645,669,678,570,648,630,642,585,525,483,438,393,312,237,189,144,108,84,60,42,30,18,27,71.2
1971,24309,687,381,1068,225,120,108,252,249,183,216,273,474,741,1059,1611,2193,2649,2982,3108,3162,2400,975,222,42,1068,120,42,33,30,27,27,21,24,21,12,30,12,27,27,24,36,51,81,57,51,54,48,45,48,54,36,36,27,33,51,30,42,39,51,45,36,57,72,63,90,78,93,102,111,120,144,129,168,180,189,189,210,246,228,270,279,318,345,396,432,390,423,459,486,567,507,465,552,561,561,639,546,624,612,672,600,558,642,639,618,621,630,672,618,582,552,495,393,375,303,219,180,147,126,93,57,36,21,18,39,71.3
1972,24801,639,351,990,234,111,105,312,267,177,210,258,423,714,1062,1548,2259,2775,3135,3270,3192,2376,1089,252,42,987,102,60,45,27,27,18,21,24,21,15,18,21,30,18,36,63,60,90,63,81,54,45,51,39,39,27,36,39,39,48,36,45,42,42,36,48,45,66,63,63,81,90,93,96,114,123,138,180,162,186,189,216,207,261,246,303,324,333,348,360,402,468,495,537,549,498,570,567,588,567,648,711,618,588,666,696,582,663,663,624,636,642,660,630,489,573,507,447,357,312,249,237,162,129,84,75,48,30,18,42,71.6
1973,25311,594,393,984,237,126,108,342,303,213,216,288,429,756,1083,1656,2226,2931,3255,3234,3111,2391,1128,273,27,984,96,48,54,36,21,30,24,24,27,12,18,18,27,33,54,54,66,78,87,81,69,57,57,39,48,51,39,30,42,48,42,42,36,45,51,66,57,48,66,69,66,84,108,102,123,144,135,162,192,195,195,246,219,228,276,303,306,378,393,381,399,462,474,513,549,573,558,615,630,582,561,711,747,657,657,642,621,648,663,633,600,642,624,615,576,528,471,414,405,315,288,243,171,108,102,54,54,36,27,27,71.3
1974,25263,555,369,921,207,114,138,336,264,240,225,282,468,756,1155,1527,2331,2787,3396,3252,3051,2385,1143,246,30,921,72,48,48,36,24,27,24,12,30,21,18,21,33,45,42,66,66,87,75,63,63,42,42,57,57,57,39,45,42,42,42,42,51,42,54,51,54,57,66,78,72,90,120,102,120,129,156,156,198,219,195,234,240,264,258,285,318,321,351,435,426,426,480,564,564,531,513,567,612,651,621,663,729,729,627,648,639,666,675,606,600,579,627,636,570,567,447,438,366,336,249,213,186,162,99,63,39,30,18,30,71.4
1975,25113,546,357,903,240,141,108,303,285,246,234,297,414,741,1155,1473,2385,2811,3381,3159,2979,2394,1119,321,30,906,96,69,39,39,30,39,27,27,21,18,18,24,30,21,36,51,63,75,78,60,72,63,57,33,36,60,42,54,57,39,42,45,51,54,57,54,45,69,69,66,75,78,87,102,132,123,141,156,186,201,192,228,252,279,276,258,270,324,345,432,417,492,531,516,528,516,552,576,639,654,597,621,699,813,669,630,576,642,639,612,543,648,558,618,597,525,459,417,393,351,255,225,168,120,117,75,57,39,33,30,71.3
1976,25458,429,336,765,189,99,117,324,315,228,204,282,444,744,1101,1590,2232,2961,3507,3495,2997,2349,1116,360,36,765,66,39,48,33,27,27,12,18,15,18,24,24,27,27,36,60,87,78,66,69,66,57,57,66,45,39,48,48,48,45,33,36,45,48,39,63,63,63,57,66,81,84,99,111,126,126,135,180,177,198,207,231,210,252,288,306,306,306,381,381,426,420,489,513,570,540,621,591,636,672,657,747,705,726,750,819,612,672,648,624,570,588,618,597,480,594,480,405,387,312,267,222,171,141,105,108,60,60,18,39,71.7
1977,25959,429,342,771,183,126,120,405,366,300,261,300,459,756,1137,1557,2259,3021,3543,3552,3045,2295,1125,333,51,771,66,45,39,36,33,21,27,27,21,21,18,21,27,33,48,78,90,111,81,96,81,69,63,57,60,51,57,69,66,51,48,54,60,48,48,75,54,60,60,75,72,99,111,102,102,135,159,177,180,204,186,222,234,288,252,324,318,288,369,402,384,456,489,531,561,576,600,657,627,654,678,702,744,759,675,747,795,669,666,630,591,651,570,606,513,534,468,414,372,324,285,198,177,138,126,75,60,48,27,48,71.5
1978,24669,375,327,702,156,96,105,333,312,243,231,300,423,732,1089,1530,2190,2898,3516,3441,2796,2169,1101,270,36,705,45,42,33,33,24,15,18,21,18,21,15,12,21,33,39,63,87,78,66,66,72,69,57,48,54,45,51,51,45,39,60,42,48,42,54,51,63,66,63,75,78,63,102,108,93,144,159,162,180,177,183,237,234,261,252,273,321,354,330,333,387,447,501,519,525,555,546,615,657,660,666,711,753,729,711,633,744,714,642,624,549,564,543,513,501,462,405,417,384,306,225,228,207,135,96,60,51,42,18,36,71.5
1979,25338,342,309,651,150,99,99,318,303,243,231,282,384,666,1101,1554,2163,2985,3648,3732,3066,2175,1107,330,48,654,60,36,24,30,21,21,21,21,12,12,21,18,27,21,39,45,78,78,81,78,66,63,48,48,51,57,48,51,42,54,51,48,39,36,39,45,72,72,54,78,63,81,66,96,114,111,132,147,162,177,210,204,252,258,261,276,288,363,366,390,381,438,435,519,555,534,645,645,606,648,735,717,741,810,714,753,732,789,747,690,621,621,600,528,471,534,444,384,345,321,291,201,171,123,117,81,63,39,33,48,72.1
1980,26676,294,354,651,138,96,96,306,342,285,252,273,366,633,1005,1590,2157,3186,3708,4005,3414,2400,1353,375,45,651,60,33,24,24,24,18,15,21,18,15,15,15,21,30,36,45,66,81,75,81,84,60,69,45,54,60,69,60,45,54,48,51,51,45,51,48,51,60,60,66,75,69,78,78,114,105,117,141,153,162,159,207,234,240,255,315,309,333,381,396,351,435,492,480,588,606,633,678,684,723,693,741,786,765,822,831,774,756,819,789,672,705,663,582,594,510,492,432,375,345,312,312,219,165,129,93,75,51,30,45,72.7
1981,25152,282,309,591,159,78,96,318,327,219,261,261,429,603,987,1569,2028,2988,3555,3609,3180,2280,1218,342,51,591,63,51,21,27,15,21,9,15,15,15,21,18,15,30,45,51,72,81,66,78,69,72,57,48,54,33,51,30,51,48,51,57,51,54,45,48,51,57,63,81,81,72,105,93,84,111,111,147,150,168,156,195,234,237,246,330,300,339,348,366,396,384,426,456,528,561,621,633,645,681,657,729,723,768,759,756,684,726,684,735,690,648,540,570,543,489,438,456,357,354,276,237,192,159,117,99,63,45,21,51,72.4
1982,25533,264,321,588,132,81,75,285,345,243,273,303,402,606,945,1575,2121,2967,3609,3648,3357,2301,1227,384,72,588,48,36,24,18,27,12,12,15,15,12,12,9,15,24,36,36,72,81,63,78,78,63,66,60,48,45,51,45,54,57,54,45,51,63,57,48,63,63,66,75,75,69,90,90,105,120,120,114,144,144,183,198,195,222,228,315,327,339,369,387,396,465,393,486,459,552,636,669,651,684,672,729,747,777,705,771,756,756,660,735,732,672,636,582,561,501,465,393,384,342,285,261,195,144,123,96,78,48,39,72,72.7
1983,25992,282,351,633,111,78,93,279,381,231,249,297,399,576,885,1494,2169,2907,3678,3954,3522,2367,1233,402,54,633,36,33,21,21,18,18,9,18,18,21,12,12,24,21,48,54,45,69,60,93,81,84,51,72,48,45,57,39,45,45,42,48,57,57,63,54,51,57,72,63,69,69,102,93,87,108,120,141,120,150,138,177,177,240,243,276,297,324,354,372,408,474,468,444,492,531,579,624,681,654,711,786,744,780,801,783,834,795,741,795,654,756,684,636,603,486,492,411,378,330,273,237,222,171,144,99,75,42,39,54,73.1
1984,25380,228,366,597,120,75,84,276,324,234,279,282,405,525,906,1461,2088,2697,3663,3951,3405,2364,1197,393,54,597,51,27,30,15,18,18,12,15,15,9,21,6,21,27,39,42,60,63,66,69,75,57,60,63,51,42,63,42,33,54,66,57,51,54,60,48,57,66,51,54,72,87,90,99,93,99,102,102,129,153,144,171,201,240,228,261,300,333,339,387,363,441,453,444,450,489,525,597,636,648,735,732,795,750,798,816,777,768,795,792,639,672,663,639,546,486,522,444,366,327,276,246,189,159,120,105,75,57,36,54,73.3
1985,27480,240,321,561,111,87,96,306,324,288,243,303,408,606,888,1494,2250,2814,3801,4251,3807,2763,1524,480,84,561,45,39,18,12,18,27,9,15,15,15,12,21,21,27,51,48,63,75,69,66,63,66,69,60,66,57,66,57,45,51,54,39,51,42,54,66,54,63,63,78,63,78,90,96,111,123,117,129,126,141,153,168,210,216,243,231,339,348,333,405,414,441,480,504,519,468,561,603,660,648,741,774,786,849,849,849,879,795,882,819,798,789,696,702,711,618,549,471,408,426,339,294,243,222,168,120,96,57,42,81,74.0
1986,27045,264,330,591,135,66,99,312,351,294,282,348,390,549,885,1440,2202,2760,3780,4233,3801,2616,1380,465,63,594,57,36,18,24,15,21,12,12,9,18,18,24,21,18,42,51,60,66,96,66,84,69,78,57,66,57,57,57,54,57,60,51,57,54,57,60,60,90,78,75,57,75,87,96,96,90,114,114,126,138,150,183,195,216,261,252,279,303,345,378,399,411,492,522,543,546,492,579,600,678,729,780,807,789,819,906,846,840,822,858,768,765,735,675,660,567,522,480,390,366,315,282,228,186,129,129,102,57,48,63,73.8
1987,27417,228,324,555,111,72,93,324,372,309,285,327,384,588,933,1422,2118,2823,3804,4251,3903,2826,1413,423,81,552,39,30,27,15,15,12,15,9,18,12,18,15,15,36,45,54,60,72,93,96,78,60,72,66,66,69,57,63,54,63,60,45,57,63,66,48,69,81,63,66,60,90,90,78,99,99,123,135,135,171,189,180,195,198,222,249,300,318,336,384,387,420,447,480,528,567,582,555,591,669,714,798,780,843,837,834,873,888,816,813,801,828,771,690,654,621,591,507,456,378,309,282,261,180,153,93,90,54,33,81,74.0
1988,27408,270,348,621,117,69,75,297,366,312,291,330,429,579,816,1308,2127,2811,3552,4341,4065,2952,1404,477,72,618,45,24,27,15,24,9,15,12,6,12,9,15,24,18,27,42,75,78,81,66,81,72,75,69,78,66,69,48,54,63,54,54,54,66,57,72,75,66,57,78,90,84,87,93,93,114,123,126,129,135,141,177,171,192,216,231,270,279,309,378,378,426,495,450,522,546,627,573,546,579,648,768,765,792,888,849,873,894,840,879,870,780,774,759,645,678,627,558,444,399,315,276,219,192,159,114,93,66,42,69,74.5
1989,27042,258,336,591,111,66,69,336,360,285,279,309,444,594,855,1209,2058,2778,3453,4260,4101,2853,1461,477,81,591,36,30,27,15,12,18,15,12,12,6,9,15,15,24,36,51,72,81,93,78,90,51,72,69,54,66,51,54,63,66,36,54,54,72,54,75,54,60,63,72,81,96,90,105,96,102,129,129,141,156,159,174,180,189,180,213,252,279,285,345,396,399,432,489,498,537,576,621,552,588,651,693,702,819,885,852,843,864,822,888,918,801,798,702,672,609,564,555,456,402,339,261,255,204,153,114,99,78,39,84,74.7
1990,26532,246,255,498,120,57,63,300,375,303,285,306,447,594,831,1266,1962,2778,3426,4086,4041,2799,1434,447,111,501,45,33,21,21,12,9,21,9,6,9,12,12,15,15,30,45,75,60,87,87,78,75,60,78,69,66,63,51,54,51,54,54,66,60,54,51,69,66,63,81,78,78,105,99,102,111,111,132,132,135,138,156,192,207,198,231,255,270,312,330,351,399,426,456,495,483,570,597,630,603,582,696,759,783,813,756,846,831,837,858,867,822,741,756,675,615,555,474,477,402,336,276,249,168,156,111,78,51,51,111,74.6
1991,26391,258,237,495,96,63,66,240,324,267,288,369,474,582,816,1146,1932,2772,3336,4044,4038,2943,1494,486,117,495,33,27,24,15,15,9,12,18,9,12,12,15,6,21,24,39,42,63,69,69,63,54,72,66,57,48,48,63,54,54,57,54,57,60,72,75,66,69,90,84,81,105,96,108,90,108,111,123,147,159,162,141,180,171,201,210,222,231,285,357,330,354,429,462,519,501,579,546,624,648,687,624,678,702,729,771,879,816,852,831,816,825,771,798,675,678,624,519,450,423,363,288,234,189,159,135,81,57,57,117,74.9
1992,27117,216,213,426,102,66,75,243,333,276,276,339,408,585,867,1170,1863,2769,3420,4116,4323,3228,1617,513,96,426,45,21,15,18,12,18,18,15,6,9,9,9,15,27,27,39,48,66,66,69,60,72,72,57,60,45,57,51,63,63,57,60,42,54,66,60,72,75,69,72,81,78,84,96,111,108,123,123,120,147,165,168,180,210,201,207,228,258,276,267,336,360,396,504,504,528,495,609,633,678,684,687,669,705,774,816,762,861,903,909,849,885,885,795,723,699,693,558,555,498,366,321,222,216,159,150,96,63,45,96,75.4
1993,27102,216,207,420,111,42,57,249,336,255,261,327,474,564,876,1149,1800,2658,3450,4179,4251,3303,1689,552,96,423,45,36,12,18,9,12,3,9,9,9,12,9,12,12,18,45,48,63,72,78,87,66,57,51,48,45,54,48,60,69,39,51,42,60,60,75,63,66,66,78,87,111,102,96,96,120,114,108,126,129,165,171,186,222,201,210,225,249,261,297,315,360,420,408,438,501,513,594,609,639,642,705,756,708,789,789,801,888,912,897,819,825,873,843,804,729,681,582,507,456,414,348,246,225,195,135,99,75,45,96,75.7
